1206,2481,436,32,1
1207,1690,570,30,1
1208,3118,2473,32,1
1209,2591,767,33,1
1210,2539,3024,35,1
1211,852,3098,31,1
1212,1266,883,35,1
1213,2881,2862,30,1
1214,2702,819,33,1
1215,1667,3186,27,1
1216,3073,996,32,1
1217,3434,2106,29,1
1218,2733,2187,35,1
1219,2743,783,30,1
1220,2961,1053,30,1
1221,548,1150,30,1
1222,2125,3390,30,1
1223,2777,682,34,1
1224,3015,1019,34,1
1225,3203,1831,33,1
1226,3212,1766,34,1
1227,2537,373,30,1
1228,1784,3425,27,1
1229,338,1291,33,1
1230,1557,2876,30,1
1231,1870,2707,31,1
1232,1896,692,35,1
1233,884,2617,28,1
1234,1420,2988,29,1
1235,2821,555,32,1
1236,960,2132,28,1
1237,2194,240,32,1
1238,1715,452,31,1
1239,1010,647,32,1
1240,2718,2500,30,1
1241,382,2427,30,1
1242,308,2210,34,1
1243,493,1108,31,1
1244,651,1004,33,1
1245,3226,1463,31,1
1246,2619,623,30,1
1247,785,697,35,1
1248,1697,3239,32,1
1249,306,1773,30,1
1250,1997,759,34,1
1251,1342,382,31,1
1252,679,729,30,1
1253,2328,330,31,1
1254,3148,1669,34,1
1255,2376,365,34,1
1256,2468,781,34,1
1257,2844,1050,33,1
1258,759,1190,35,1
1259,3234,934,29,1
1260,2200,334,34,1
1261,1219,3196,30,1
1262,3134,1093,35,1
1263,1331,3340,31,1
1264,1652,779,35,1
1265,1950,3219,33,1
1266,3270,2546,30,1
1267,2913,769,30,1
1268,3261,1515,34,1
1269,848,2858,31,1
1270,2760,1845,32,1
1271,1112,2892,30,1
1272,1650,768,34,1
1273,1826,471,30,1
1274,1572,3119,33,1
1275,2159,3135,29,1
1276,631,2716,29,1
1277,2547,3201,32,1
1278,3464,1880,29,1
1279,851,679,35,1
1280,2830,709,30,1
1281,1300,314,31,1
1282,2978,1139,33,1
1283,3157,1609,30,1
1284,572,2322,33,1
1285,412,1731,29,1
1286,1506,569,32,1
1287,1330,529,32,1
1288,914,3077,34,1
1289,1627,2957,33,1
1290,1235,325,32,1
1291,2271,3312,33,1
1292,730,1384,30,1
1293,2784,672,34,1
1294,3206,2640,35,1
1295,2630,477,32,1
1296,980,545,32,1
1297,3074,2135,34,1
1298,1533,910,28,1
1299,2380,3170,32,1
1300,769,2470,35,1
1301,3281,1463,25,1
1302,710,838,31,1
1303,627,2284,35,1
1304,1418,787,33,1
1305,311,1986,27,1
1306,1379,331,32,1
1307,3174,1318,30,1
1308,1112,708,31,1
1309,2720,2805,35,1
1310,1868,249,28,1
1311,421,2264,35,1
1312,3155,885,31,1
1313,3330,1481,30,1
1314,3237,2510,32,1
1315,1113,835,31,1
1316,685,1283,31,1
1317,1562,374,30,1
1318,656,2605,33,1
1319,2278,3147,30,1
1320,1126,1195,29,1
1321,2639,945,32,1
1322,3004,2149,34,1
1323,1330,3178,30,1
1324,2733,878,31,1
1325,1649,443,33,1
1326,430,1432,28,1
1327,3196,1644,30,1
1328,1923,2982,35,1
1329,1910,344,31,1
1330,1028,2707,25,1
1331,2903,2677,30,1
1332,3173,2735,27,1
1333,1016,2828,35,1
1334,1449,596,32,1
1335,570,2813,33,1
1336,857,843,32,1
1337,3310,1097,30,1
1338,3144,2164,35,1
1339,3010,2737,32,1
1340,1809,316,29,1
1341,2241,274,30,1
1342,2719,1158,35,1
1343,2678,3112,34,1
1344,2669,3189,29,1
1345,3405,1978,31,1
1346,1942,303,35,1
1347,1012,1353,32,1
1348,1805,266,30,1
1349,3221,1371,30,1
1350,432,1215,35,1
1351,2004,435,34,1
1352,2853,514,33,1
1353,3010,2623,30,1
1354,2030,712,35,1
1355,1243,2979,30,1
1356,560,1920,35,1
1357,1488,2631,27,1
1358,1382,737,32,1
1359,2242,3256,32,1
1360,3463,1708,29,1
1361,3391,1328,32,1
1362,1566,606,33,1
1363,2106,3136,30,1
1364,1418,448,31,1
1365,3420,1861,31,1
1366,906,647,29,1
1367,3114,1366,34,1
1368,1308,482,31,1
1369,2934,2749,35,1
1370,2329,2988,30,1
1371,450,1899,35,1
1372,1247,2764,35,1
1373,3342,1145,29,1
1374,2185,635,30,1
1375,507,2412,33,1
1376,2267,3095,33,1
1377,2209,3323,34,1
1378,454,1833,34,1
1379,777,985,31,1
1380,3086,1536,31,1
1381,344,2039,33,1
1382,2881,2528,30,1
1383,254,1671,32,1
1384,899,1716,29,1
1385,1740,588,30,1
1386,2473,2985,33,1
1387,603,2774,32,1
1388,706,2483,35,1
1389,3271,2317,32,1
1390,1163,423,29,1
1391,661,826,31,1
1392,2027,3061,31,1
1393,2419,410,32,1
1394,1068,3229,35,1
1395,1192,618,35,1
1396,2155,785,35,1
1397,1805,3096,34,1
1398,974,2734,35,1
1399,2675,2760,32,1
1400,961,606,33,1
1401,3287,2394,34,1
1402,2538,530,32,1
1403,2654,433,30,1
1404,578,2035,34,1
1405,936,3015,33,1
1406,3353,1867,32,1
1407,2293,2576,28,1
1408,2578,703,32,1
1409,972,3061,31,1
1410,1999,3338,33,1
1411,385,2310,29,1
1412,1471,3281,35,1
1413,2596,413,35,1
1414,572,1251,34,1
1415,2332,3138,31,1
1416,2608,1053,32,1
1417,2569,2910,30,1
1418,2329,474,33,1
1419,1178,3045,31,1
1420,1506,3110,35,1
1421,3164,1947,35,1
1422,3181,1050,30,1
1423,667,1110,35,1
1424,857,2921,33,1
1425,1780,365,31,1
1426,2913,2994,35,1
1427,2231,554,31,1
1428,554,1091,35,1
1429,3413,1692,34,1
1430,396,2369,35,1
1431,1339,3239,33,1
1432,2816,1110,33,1
1433,2812,813,34,1
1434,904,714,35,1
1435,2742,454,33,1
1436,2934,2911,32,1
1437,283,1498,33,1
1438,1450,3370,32,1
1439,1520,338,30,1
1440,2799,1436,29,1
1441,3111,1307,31,1
1442,2539,595,30,1
1443,2194,3083,35,1
1444,2672,2749,32,1
1445,3198,1417,30,1
1446,2590,577,29,1
1447,2651,582,32,1
1448,1847,367,34,1
1449,2242,3375,30,1
1450,3451,2000,29,1
1451,2230,608,30,1
1452,278,2027,34,1
1453,731,1105,35,1
1454,1791,548,33,1
1455,1446,2875,35,1
1456,562,2525,31,1
1457,575,1798,34,1
1458,1998,3326,32,1
1459,1283,568,30,1
1460,483,1219,30,1
1461,3073,862,33,1
1462,2789,750,34,1
1463,3009,1730,30,1
1464,1561,482,30,1
1465,1522,2978,31,1
1466,1691,284,32,1
1467,1142,491,31,1
1468,3469,1764,30,1
1469,2434,334,35,1
1470,2130,608,35,1
1471,682,1407,30,1
1472,1635,3280,31,1
1473,2228,3027,33,1
1474,1739,251,30,1
1475,3007,957,30,1
1476,869,2976,25,1
1477,2784,2578,33,1
1478,2454,2661,35,1
1479,1929,2693,28,1
1480,1585,3061,35,1
1481,2509,3089,35,1
1482,766,1048,35,1
1483,2545,3190,34,1
1484,2270,3300,32,1
1485,2065,3187,34,1
1486,3062,2134,31,1
1487,2977,1678,35,1
1488,694,2367,35,1
1489,1630,554,35,1
1490,772,2982,30,1
1491,610,1497,32,1
1492,1252,3244,33,1
1493,3378,2270,33,1
1494,1463,354,33,1
1495,3115,2297,33,1
1496,724,2589,35,1
1497,1631,281,30,1
1498,2096,507,33,1
1499,797,2931,34,1
1500,3291,2073,34,1
1501,1157,3280,29,1
1502,3245,1045,33,1
1503,917,1660,31,1
1504,1290,2882,31,1
1505,1268,3328,28,1
1506,2601,341,30,1
1507,2591,511,28,1
1508,2456,2873,33,1
1509,3292,2185,35,1
1510,2191,436,33,1
1511,485,2105,33,1
1512,928,1909,29,1
1513,1099,3184,31,1
1514,1388,496,33,1
1515,1972,3089,35,1
1516,571,1388,30,1
1517,1021,2227,29,1
1518,924,2952,35,1
1519,2194,3207,35,1
1520,3247,1643,35,1
1521,1928,3048,34,1
1522,2311,826,30,1
1523,564,939,33,1
1524,1886,3219,34,1
1525,485,1512,34,1
1526,2853,2173,35,1
1527,1502,3331,35,1
1528,1407,394,33,1
1529,1303,427,25,1
1530,2384,3106,32,1
1531,1730,401,30,1
1532,1261,3154,35,1
1533,3293,1036,29,1
1534,3322,2121,31,1
1535,1193,460,30,1
1536,2140,237,30,1
1537,790,2754,33,1
1538,3073,2249,34,1
1539,693,2712,26,1
1540,1898,566,32,1
1541,1916,506,33,1
1542,2219,3141,35,1
1543,2721,1044,30,1
1544,1457,3213,33,1
1545,2476,280,28,1
1546,471,1000,32,1
1547,1490,297,31,1
1548,2183,3383,29,1
1549,2295,3355,28,1
1550,658,1102,34,1
1551,1222,406,33,1
1552,3238,2203,28,1
1553,3063,936,31,1
1554,2661,373,31,1
1555,3041,1817,35,1
1556,1965,209,30,1
1557,2298,428,31,1
1558,2527,476,31,1
1559,2531,2956,34,1
1560,479,2591,34,1
1561,1164,3193,31,1
1562,2442,599,35,1
1563,2778,929,35,1
1564,3304,1888,33,1
1565,2051,3302,33,1
1566,594,2435,35,1
1567,1256,620,35,1
1568,992,2179,29,1
1569,3290,1953,32,1
1570,1122,3020,33,1
1571,1941,445,31,1
1572,1171,685,35,1
1573,375,1422,35,1
1574,3234,1049,34,1
1575,2403,2988,33,1
1576,2844,924,35,1
1577,1186,2979,35,1
1578,2852,1168,34,1
1579,541,1555,33,1
1580,2873,2733,33,1
1581,813,885,31,1
1582,2770,3122,29,1
1583,3277,2246,34,1
1584,1305,3280,33,1
1585,289,2149,33,1
1586,435,2207,30,1
1587,1083,3121,35,1
1588,1521,3231,32,1
1589,1253,457,30,1
1590,2150,3243,28,1
1591,2622,3089,30,1
1592,2565,2839,32,1
1593,1567,534,31,1
1594,2449,669,35,1
1595,2525,746,35,1
1596,2378,293,33,1
1597,390,1858,35,1
1598,770,2634,35,1
1599,2631,2934,34,1
1600,671,2763,30,1
1601,2978,2795,35,1
1602,2423,3049,35,1
1603,961,2865,32,1
1604,1393,632,31,1
1605,2920,2572,35,1
1606,2538,425,30,1
1607,3097,2363,35,1
1608,374,2218,31,1
1609,2729,611,35,1
1610,411,2479,32,1
1611,407,1790,32,1
1612,2116,3304,35,1
1613,1554,216,33,1
1614,3180,2015,34,1
1615,629,763,31,1
1616,2079,3345,34,1
1617,3122,2723,33,1
1618,2947,995,34,1
1619,2135,3080,31,1
1620,3410,2163,35,1
1621,3221,2260,35,1
1622,713,682,35,1
1623,457,1701,30,1
1624,2185,382,30,1
1625,3000,1360,30,1
1626,1807,3028,34,1
1627,3227,2036,34,1
1628,726,2762,33,1
1629,1364,237,34,1
1630,900,887,30,1
1631,1511,250,29,1
1632,676,945,32,1
1633,2970,2858,35,1
1634,853,2740,34,1
1635,1495,3344,34,1
1636,1257,2831,35,1
1637,1316,3069,35,1
1638,672,2237,34,1
1639,916,1972,30,1
1640,1355,287,31,1
1641,2078,3359,35,1
1642,3171,836,29,1
1643,1963,701,35,1
1644,3121,1487,35,1
1645,1332,600,35,1
1646,2086,3235,32,1
1647,2047,3289,30,1
1648,373,1194,31,1
1649,2288,578,34,1
1650,3449,1938,31,1
1651,1438,309,31,1
1652,2496,623,25,1
1653,295,1711,34,1
1654,1655,341,35,1
1655,443,2418,32,1
1656,2262,341,31,1
1657,329,1928,35,1
1658,1015,706,33,1
1659,2942,723,33,1
1660,2354,785,35,1
1661,1278,384,35,1
1662,481,1572,30,1
1663,1998,323,32,1
1664,897,2840,34,1
1665,2136,3189,34,1
1666,698,1217,35,1
1667,328,2340,33,1
1668,2336,2838,35,1
1669,1879,627,32,1
1670,370,1977,35,1
1671,3073,2639,35,1
1672,3378,2111,35,1
1673,1570,547,34,1
1674,903,3134,34,1
1675,426,2094,35,1
1676,3019,666,31,1
1677,2839,2675,34,1
1678,965,3118,34,1
1679,960,799,31,1
1680,264,1615,32,1
1681,1583,3248,35,1
1682,1985,2654,28,1
1683,2798,2197,35,1
1684,478,2477,35,1
1685,1359,453,31,1
1686,718,2821,33,1
1687,2029,523,34,1
1688,3135,2233,33,1
1689,909,594,31,1
1690,2253,461,31,1
1691,1509,512,35,1
1692,2878,805,29,1
1693,3065,2758,35,1
1694,2411,3216,33,1
1695,288,1830,31,1
1696,739,747,35,1
1697,1405,3254,29,1
1698,2414,3230,35,1
1699,250,1782,29,1
1700,751,2699,34,1
1701,1749,3051,35,1
1702,2963,665,32,1
1703,2446,3112,35,1
1704,3278,1281,27,1
1705,1419,3319,30,1
1706,1782,430,35,1
1707,1720,345,35,1
1708,1388,562,35,1
1709,418,1370,35,1
1710,3462,1493,29,1
1711,1772,493,34,1
1712,1019,3097,35,1
1713,3229,1170,34,1
1714,3024,1962,35,1
1715,1960,196,32,1
1716,3141,1848,33,1
1717,471,1393,31,1
1718,3346,2388,25,1
1719,285,2370,27,1
1720,2491,285,27,1
1721,2961,2692,35,1
1722,956,740,35,1
1723,1182,370,35,1
1724,3256,991,34,1
1725,1209,515,35,1
1726,875,3030,33,1
1727,3078,2422,33,1
1728,3078,1191,33,1
1729,1075,3055,35,1
1730,586,1187,34,1
1731,506,1875,35,1
1732,607,2217,34,1
1733,607,1129,35,1
1734,580,2680,34,1
1735,1215,3298,33,1
1736,2501,3155,32,1
1737,945,401,30,1
1738,2479,3216,30,1
1739,2554,1198,32,1
1740,2338,541,35,1
1741,2501,2818,35,1
1742,2277,517,34,1
1743,2781,428,29,1
1744,1173,358,33,1
1745,2607,3034,32,1
1746,2513,1150,25,1
1747,2774,2833,35,1
1748,2689,397,32,1
1749,3204,2322,35,1
1750,2590,1247,25,1
1751,2739,1589,28,1
1752,2360,3041,33,1
1753,795,760,28,1
1754,2793,613,31,1
1755,733,2933,29,1
1756,654,1171,35,1
1757,2568,3244,27,1
1758,1133,3084,34,1
1759,1883,3322,35,1
1760,1685,3128,35,1
1761,2997,719,33,1
1762,1901,401,35,1
1763,447,2536,35,1
1764,2314,2932,35,1
1765,404,1305,29,1
1766,352,1808,35,1
1767,3314,1415,35,1
1768,250,1244,27,1
1769,3142,1427,35,1
1770,2120,210,30,1
1771,1011,771,35,1
1772,2175,3333,34,1
1773,2294,3035,35,1
1774,2406,3316,26,1
1775,2068,3410,25,1
1776,2790,2893,35,1
1777,2732,1848,31,1
1778,720,997,35,1
1779,508,815,25,1
1780,3293,2492,30,1
1781,3455,1589,26,1
1782,2970,771,35,1
1783,3135,797,25,1
